Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
82.360,8236,1,0.0,557100,0,0,0.0,0.0
82.370,8237,1,0.0,563446,0,0,0.0,0.0
82.380,8238,1,0.0,569543,0,0,0.0,0.0
82.390,8239,1,0.0,576205,0,0,0.0,0.0
82.400,8240,1,0.0,574597,0,0,0.0,0.0
82.410,8241,1,0.0,599486,0,0,0.0,0.0
82.420,8242,1,0.0,554160,0,0,0.0,0.0
82.430,8243,1,0.0,587436,0,0,0.0,0.0
82.440,8244,1,0.0,572455,0,0,0.0,0.0
82.450,8245,1,0.0,569409,0,0,0.0,0.0
82.460,8246,1,0.0,577427,0,0,0.0,0.0
82.470,8247,1,0.0,556523,0,0,0.0,0.0
82.480,8248,1,0.0,558298,0,0,0.0,0.0
82.490,8249,1,0.0,540053,0,0,0.0,0.0
82.500,8250,1,0.0,574268,0,0,0.0,0.0
82.510,8251,1,0.0,567039,0,0,0.0,0.0
82.520,8252,1,0.0,569650,0,0,0.0,0.0
82.530,8253,1,0.0,589170,0,0,0.0,0.0
82.540,8254,1,0.0,553601,0,0,0.0,0.0
82.550,8255,1,0.0,601240,0,0,0.0,0.0
82.560,8256,1,0.0,592761,0,0,0.0,0.0
82.570,8257,1,0.0,573216,0,0,0.0,0.0
82.580,8258,1,0.0,533300,0,0,0.0,0.0
82.590,8259,1,0.0,566889,0,0,0.0,0.0
82.600,8260,1,0.0,581164,0,0,0.0,0.0
82.610,8261,1,0.0,558861,0,0,0.0,0.0
82.620,8262,1,0.0,594630,0,0,0.0,0.0
82.630,8263,1,0.0,552760,0,0,0.0,0.0
82.640,8264,1,0.0,548843,0,0,0.0,0.0
82.650,8265,1,0.0,551479,0,0,0.0,0.0
82.660,8266,1,0.0,566724,0,0,0.0,0.0
82.670,8267,1,0.0,569773,0,0,0.0,0.0
82.680,8268,1,0.0,584672,0,0,0.0,0.0
82.690,8269,1,0.0,554186,0,0,0.0,0.0
82.700,8270,1,0.0,558653,0,0,0.0,0.0
82.710,8271,1,0.0,555160,0,0,0.0,0.0
82.720,8272,1,0.0,579963,0,0,0.0,0.0
82.730,8273,1,0.0,571517,0,0,0.0,0.0
82.740,8274,1,0.0,557888,0,0,0.0,0.0
82.750,8275,1,0.0,539155,0,0,0.0,0.0
82.760,8276,1,0.0,586850,0,0,0.0,0.0
82.770,8277,1,0.0,553691,0,0,0.0,0.0
82.780,8278,1,0.0,558153,0,0,0.0,0.0
82.790,8279,1,0.0,573448,0,0,0.0,0.0
82.800,8280,1,0.0,590224,0,0,0.0,0.0
82.810,8281,1,0.0,580566,0,0,0.0,0.0
82.820,8282,1,0.0,613284,0,0,0.0,0.0
82.830,8283,1,0.0,597092,0,0,0.0,0.0
82.840,8284,1,0.0,596927,0,0,0.0,0.0
82.850,8285,1,0.0,558649,0,0,0.0,0.0
82.860,8286,1,0.0,554192,0,0,0.0,0.0
82.870,8287,1,0.0,561443,0,0,0.0,0.0
82.880,8288,1,0.0,578490,0,0,0.0,0.0
82.890,8289,1,0.0,582818,0,0,0.0,0.0
82.900,8290,1,0.0,573806,0,0,0.0,0.0
82.910,8291,1,0.0,582821,0,0,0.0,0.0
82.920,8292,1,0.0,545719,0,0,0.0,0.0
82.930,8293,1,0.0,544788,0,0,0.0,0.0
82.940,8294,1,0.0,597305,0,0,0.0,0.0
82.950,8295,1,0.0,601647,0,0,0.0,0.0
82.960,8296,1,0.0,574528,0,0,0.0,0.0
82.970,8297,1,0.0,549972,0,0,0.0,0.0
82.980,8298,1,0.0,566218,0,0,0.0,0.0
82.990,8299,1,0.0,572427,0,0,0.0,0.0
83.000,8300,1,0.0,572053,0,0,0.0,0.0
83.010,8301,1,0.0,541370,0,0,0.0,0.0
83.020,8302,1,0.0,556185,0,0,0.0,0.0
83.030,8303,1,0.0,577266,0,0,0.0,0.0
83.040,8304,1,0.0,542068,0,0,0.0,0.0
83.050,8305,1,0.0,565326,0,0,0.0,0.0
83.060,8306,1,0.0,583710,0,0,0.0,0.0
83.070,8307,1,0.0,571984,0,0,0.0,0.0
83.080,8308,1,0.0,553916,0,0,0.0,0.0
83.090,8309,1,0.0,550124,0,0,0.0,0.0
83.100,8310,1,0.0,565329,0,0,0.0,0.0
83.110,8311,1,0.0,538773,0,0,0.0,0.0
83.120,8312,1,0.0,563968,0,0,0.0,0.0
83.130,8313,1,0.0,567423,0,0,0.0,0.0
83.140,8314,1,0.0,567536,0,0,0.0,0.0
83.150,8315,1,0.0,591357,0,0,0.0,0.0
83.160,8316,1,0.0,546328,0,0,0.0,0.0
83.170,8317,1,0.0,524491,0,0,0.0,0.0
83.180,8318,1,0.0,566811,0,0,0.0,0.0
83.190,8319,1,0.0,593305,0,0,0.0,0.0
83.200,8320,1,0.0,542729,0,0,0.0,0.0
83.210,8321,1,0.0,573454,0,0,0.0,0.0
83.220,8322,1,0.0,532525,0,0,0.0,0.0
83.230,8323,1,0.0,538584,0,0,0.0,0.0
83.240,8324,1,0.0,538644,0,0,0.0,0.0
83.250,8325,1,0.0,578247,0,0,0.0,0.0
83.260,8326,1,0.0,555261,0,0,0.0,0.0
