Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
641.420,64142,2,0.1,1943934406,10171,-2090,0.0,0.0
641.430,64143,2,0.1,1943909566,10171,-2090,0.0,0.0
641.440,64144,2,0.1,1943945210,10171,-2090,0.0,0.0
641.450,64145,2,0.1,1943943320,10171,-2090,0.0,0.0
641.460,64146,2,0.1,1943898906,10171,-2090,0.0,0.0
641.470,64147,2,0.1,1943964964,10171,-2090,0.0,0.0
641.480,64148,2,0.1,1943915421,10171,-2090,0.0,0.0
641.490,64149,2,0.1,1943947721,10171,-2090,0.0,0.0
641.500,64150,2,0.1,1943913451,10171,-2090,0.0,0.0
641.510,64151,2,0.1,1943941331,10171,-2090,0.0,0.0
641.520,64152,2,0.1,1943899835,10171,-2090,0.0,0.0
641.530,64153,2,0.1,1943973549,10171,-2090,0.0,0.0
641.540,64154,2,0.1,1943936340,10171,-2090,0.0,0.0
641.550,64155,2,0.1,1943897541,10171,-2090,0.0,0.0
641.560,64156,2,0.1,1943965391,10171,-2090,0.0,0.0
641.570,64157,2,0.1,1943981863,10171,-2090,0.0,0.0
641.580,64158,2,0.1,1943979518,10171,-2090,0.0,0.0
641.590,64159,2,0.1,1943972037,10171,-2090,0.0,0.0
641.600,64160,2,0.1,1943965276,10171,-2090,0.0,0.0
641.610,64161,2,0.1,1943920588,10171,-2090,0.0,0.0
641.620,64162,2,0.1,1943930503,10171,-2090,0.0,0.0
641.630,64163,2,0.1,1943941569,10171,-2090,0.0,0.0
641.640,64164,2,0.1,1943929369,10171,-2090,0.0,0.0
641.650,64165,2,0.1,1943985496,10171,-2090,0.0,0.0
641.660,64166,2,0.1,1943959601,10171,-2090,0.0,0.0
641.670,64167,2,0.1,1943985529,10171,-2090,0.0,0.0
641.680,64168,2,0.1,1943970003,10171,-2090,0.0,0.0
641.690,64169,2,0.1,1944007653,10171,-2090,0.0,0.0
641.700,64170,2,0.1,1943992210,10171,-2090,0.0,0.0
641.710,64171,2,0.1,1943958359,10171,-2090,0.0,0.0
641.720,64172,2,0.1,1943931838,10171,-2090,0.0,0.0
641.730,64173,2,0.1,1943937396,10171,-2090,0.0,0.0
641.740,64174,2,0.1,1943946732,10171,-2090,0.0,0.0
641.750,64175,2,0.1,1943965643,10171,-2090,0.0,0.0
641.760,64176,2,0.1,1943900560,10171,-2090,0.0,0.0
641.770,64177,2,0.1,1943931434,10171,-2090,0.0,0.0
641.780,64178,2,0.1,1943954029,10171,-2090,0.0,0.0
641.790,64179,2,0.1,1943947668,10171,-2090,0.0,0.0
641.800,64180,2,0.1,1943951900,10171,-2090,0.0,0.0
641.810,64181,2,0.1,1943943826,10171,-2090,0.0,0.0
641.820,64182,2,0.1,1943940839,10171,-2090,0.0,0.0
641.830,64183,2,0.1,1943932936,10171,-2090,0.0,0.0
641.840,64184,2,0.1,1943924294,10171,-2090,0.0,0.0
641.850,64185,2,0.1,1943937305,10171,-2090,0.0,0.0
641.860,64186,2,0.1,1943980485,10171,-2090,0.0,0.0
641.870,64187,2,0.1,1943930838,10171,-2090,0.0,0.0
641.880,64188,2,0.1,1943895229,10171,-2090,0.0,0.0
641.890,64189,2,0.1,1943948550,10171,-2090,0.0,0.0
641.900,64190,2,0.1,1943918242,10171,-2090,0.0,0.0
641.910,64191,2,0.1,1943937772,10171,-2090,0.0,0.0
641.920,64192,2,0.1,1943953221,10171,-2090,0.0,0.0
641.930,64193,2,0.1,1943966160,10171,-2090,0.0,0.0
641.940,64194,2,0.1,1943919731,10171,-2090,0.0,0.0
641.950,64195,2,0.1,1943904321,10171,-2090,0.0,0.0
641.960,64196,2,0.1,1943925710,10171,-2090,0.0,0.0
641.970,64197,2,0.1,1943903962,10171,-2090,0.0,0.0
641.980,64198,2,0.1,1943987604,10171,-2090,0.0,0.0
641.990,64199,2,0.1,1943942525,10171,-2090,0.0,0.0
642.000,64200,2,0.1,1943903762,10171,-2090,0.0,0.0
642.010,64201,2,0.1,1943926709,10171,-2090,0.0,0.0
642.020,64202,2,0.1,1943963617,10171,-2090,0.0,0.0
642.030,64203,2,0.1,1943943971,10171,-2090,0.0,0.0
642.040,64204,2,0.1,1943953458,10171,-2090,0.0,0.0
642.050,64205,2,0.1,1943920948,10171,-2090,0.0,0.0
642.060,64206,2,0.1,1943977652,10171,-2090,0.0,0.0
642.070,64207,2,0.1,1943954495,10171,-2090,0.0,0.0
642.080,64208,2,0.1,1943937166,10171,-2090,0.0,0.0
642.090,64209,2,0.1,1943934644,10171,-2090,0.0,0.0
642.100,64210,2,0.1,1943882810,10171,-2090,0.0,0.0
642.110,64211,2,0.1,1943935339,10171,-2090,0.0,0.0
642.120,64212,2,0.1,1943938695,10171,-2090,0.0,0.0
642.130,64213,2,0.1,1943989474,10171,-2090,0.0,0.0
642.140,64214,2,0.1,1943964916,10171,-2090,0.0,0.0
642.150,64215,2,0.1,1943930298,10171,-2090,0.0,0.0
642.160,64216,2,0.1,1943969204,10171,-2090,0.0,0.0
642.170,64217,2,0.1,1943986991,10171,-2090,0.0,0.0
642.180,64218,2,0.1,1943927023,10171,-2090,0.0,0.0
642.190,64219,2,0.1,1943954039,10171,-2090,0.0,0.0
642.200,64220,2,0.1,1943928191,10171,-2090,0.0,0.0
642.210,64221,2,0.1,1943965518,10171,-2090,0.0,0.0
642.220,64222,2,0.1,1943930866,10171,-2090,0.0,0.0
642.230,64223,2,0.1,1943942042,10171,-2090,0.0,0.0
642.240,64224,2,0.1,1943975917,10171,-2090,0.0,0.0
642.250,64225,2,0.1,1943967860,10171,-2090,0.0,0.0
642.260,64226,2,0.1,1943912637,10171,-2090,0.0,0.0
642.270,64227,2,0.1,1943958684,10171,-2090,0.0,0.0
642.280,64228,2,0.1,1943965985,10171,-2090,0.0,0.0
642.290,64229,2,0.1,1943984016,10171,-2090,0.0,0.0
642.300,64230,2,0.1,1943986123,10171,-2090,0.0,0.0
642.310,64231,2,0.1,1943917490,10171,-2090,0.0,0.0
642.320,64232,2,0.1,1943955905,10171,-2090,0.0,0.0
642.330,64233,2,0.1,1943952483,10171,-2090,0.0,0.0
642.340,64234,2,0.1,1943921495,10171,-2090,0.0,0.0
642.350,64235,2,0.1,1943906050,10171,-2090,0.0,0.0
642.360,64236,2,0.1,1943978292,10171,-2090,0.0,0.0
642.370,64237,2,0.1,1943935478,10171,-2090,0.0,0.0
642.380,64238,2,0.1,1943937823,10171,-2090,0.0,0.0
642.390,64239,2,0.1,1943933169,10171,-2090,0.0,0.0
642.400,64240,2,0.1,1943938330,10171,-2090,0.0,0.0
642.410,64241,2,0.1,1943910208,10171,-2090,0.0,0.0
642.420,64242,2,0.1,1943976506,10171,-2090,0.0,0.0
642.430,64243,2,0.1,1943994155,10171,-2090,0.0,0.0
642.440,64244,2,0.1,1943893811,10171,-2090,0.0,0.0
642.450,64245,2,0.1,1943932532,10171,-2090,0.0,0.0
642.460,64246,2,0.1,1943964082,10171,-2090,0.0,0.0
642.470,64247,2,0.1,1943960919,10171,-2090,0.0,0.0
642.480,64248,2,0.1,1943898261,10171,-2090,0.0,0.0
642.490,64249,2,0.1,1943939067,10171,-2090,0.0,0.0
642.500,64250,2,0.1,1943921365,10171,-2090,0.0,0.0
642.510,64251,2,0.1,1943946905,10171,-2090,0.0,0.0
642.520,64252,2,0.1,1943923641,10171,-2090,0.0,0.0
642.530,64253,2,0.1,1943948198,10171,-2090,0.0,0.0
